3491,13-14-4150,2014-05-08 00:00:00.000,R.R. Electronics,635911,040,Aluminium Coupling,2014-05-08 00:00:00.000,INR-12504.00,Engineering,D006,339397,May 14 2014 12:00AM,Purchase,1,2014-05-14 00:00:00.000,0x,0x,0x
3492,13-14-4161,2014-05-09 00:00:00.000,Adarsh engineers,208897,368,Cable & Electrode,2014-05-09 00:00:00.000,INR-8007.00,Engineering,D006,342758,May 14 2014 12:00AM,Purchase,1,2014-05-14 00:00:00.000,0x,0x,0x
3493,13-14-4135,2014-05-06 00:00:00.000,Tarun Construction,213164,321,Table Glass,2014-05-06 00:00:00.000,INR-3900.00,Finishing,D013,343036,May 14 2014 12:00AM,Purchase,1,2014-05-14 00:00:00.000,0x,0x,0x
3494,13-14-4123,2014-05-03 00:00:00.000,Savcon Thermal Engineers (I) Pvt Ltd.,726696,117,Maxtreat-3200L,2014-05-03 00:00:00.000,INR-16361.00,Engineering,D006,341385,May 14 2014 12:00AM,Purchase,1,2014-05-14 00:00:00.000,0x,0x,0x
3495,13-14-4124,2014-05-03 00:00:00.000,Savcon Thermal Engineers (I) Pvt Ltd.,726696,118,Maxtreat-3004,2014-05-03 00:00:00.000,INR-5010.00,Engineering,D006,341385,May 14 2014 12:00AM,Purchase,1,2014-05-14 00:00:00.000,0x,0x,0x
3496,13-14-4125,2014-05-03 00:00:00.000,Savcon Thermal Engineers (I) Pvt Ltd.,726696,119,Maxtreat-3200L,2014-05-03 00:00:00.000,INR-8546.00,Engineering,D006,341385,May 14 2014 12:00AM,Purchase,1,2014-05-14 00:00:00.000,0x,0x,0x
3497,13-14-4126,2014-05-03 00:00:00.000,Industrial Sales Agency,618281,185,Thermocol,2014-05-03 00:00:00.000,INR-1788.00,Packing,D016,341392,May 14 2014 12:00AM,Purchase,1,2014-05-14 00:00:00.000,0x,0x,0x
3498,13-14-4137,2014-05-07 00:00:00.000,P.D. Engineering Works,25913,25,Adoptoe,2014-05-07 00:00:00.000,INR-6896.00,Weaving,D004,342755,May 14 2014 12:00AM,Purchase,1,2014-05-14 00:00:00.000,0x,0x,0x
3499,13-14-4180,2014-05-12 00:00:00.000,P.D. Engineering Works,25913,29,Dobby Catcher,2014-05-12 00:00:00.000,INR-25745.00,Engineering,D006,339385,May 14 2014 12:00AM,Purchase,1,2014-05-14 00:00:00.000,0x,0x,0x
3500,13-14-4139,2014-05-07 00:00:00.000,P.D. Engineering Works,25913,24,Wasted Yarn,2014-05-07 00:00:00.000,INR-20688.00,Engineering,D006,342755,May 14 2014 12:00AM,Purchase,1,2014-05-14 00:00:00.000,0x,0x,0x
3501,13-14-4129,2014-05-05 00:00:00.000,Lyric Printers,621034,032,PO Copy,2014-05-05 00:00:00.000,INR-6000,Purchase,D002,338959,May 14 2014 12:00AM,Purchase,1,2014-05-14 00:00:00.000,0x,0x,0x
3502,13-14-4181,2014-05-13 00:00:00.000,Sanjay Traders,622539,794,Machin Oil,2014-05-13 00:00:00.000,INR-120.00,Finishing,D013,344380,May 15 2014 12:00AM,Purchase,1,2014-05-15 00:00:00.000,0x,0x,0x
3503,13-14-4188,2014-05-13 00:00:00.000,Baldev Raj Kumar,618011,4608,Cotton Cloth,2014-05-13 00:00:00.000,INR-32519.00,Packing,D016,336572,May 16 2014 12:00AM,Purchase,1,2014-05-16 00:00:00.000,0x,0x,0x
3504,13-14-4183,2014-05-13 00:00:00.000,Shivam Industrial Corporation,165845,251,Fevicol PL 10,2014-05-13 00:00:00.000,INR-22956.00,Finishing,D013,343479,May 16 2014 12:00AM,Purchase,1,2014-05-16 00:00:00.000,0x,0x,0x
3505,13-14-4184,2014-05-13 00:00:00.000,Shivam Industrial Corporation,165845,252,Fevicol,2014-05-13 00:00:00.000,INR-2061.00,Finishing,D013,343479,May 19 2014 12:00AM,Purchase,1,2014-05-19 00:00:00.000,0x,0x,0x
3506,13-14-4169,2014-05-10 00:00:00.000,Sanjay Traders,622539,793,Narial Brooms,2014-05-10 00:00:00.000,INR-2940.00,Personnel,D009,343481,May 22 2014 12:00AM,Purchase,1,2014-05-22 00:00:00.000,0x,0x,0x
3507,13-14-4229,2014-05-21 00:00:00.000,Sanjay Traders,622539,795,Biscuits Mix,2014-05-21 00:00:00.000,INR-611.00,Accounts,D001,345494,May 22 2014 12:00AM,Purchase,1,2014-05-22 00:00:00.000,0x,0x,0x
3508,13-14-4211,2014-05-17 00:00:00.000,Integrated Engineers & Contractors,44694,3051R,GNS 500H,2014-05-17 00:00:00.000,INR-79591.00,Engineering,D006,324568,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3509,13-14-4213,2014-05-17 00:00:00.000,Adarsh engineers,208897,371,Cable,2014-05-17 00:00:00.000,INR-12577.00,Engineering,D006,342758,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3510,13-14-4197,2014-05-14 00:00:00.000,Gee Kay Enterprises,618193,164,Cotton Cloth,2014-05-14 00:00:00.000,INR-27096.00,Packing,D016,339393,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3511,13-14-4196,2014-05-14 00:00:00.000,Famish International,231261,SD-2025,Shose,2014-05-14 00:00:00.000,INR-3213.00,Inspection & Quality,D007,342759,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3512,13-14-4215,2014-05-19 00:00:00.000,Famish International,231261,2002,Air Plug,2014-05-19 00:00:00.000,INR-8160.00,Inspection & Quality,D007,343711,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3513,12-13-4214,2014-05-19 00:00:00.000,Arjun Machine Tools,577150,3515,Board Holding Bkt,2014-05-19 00:00:00.000,INR-7606.60,Needling & SLDF,D005,344378,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3514,13-14-4221,2014-05-19 00:00:00.000,B.R. Scientific & Chemicals,618097,1443,Pig Glass,2014-05-19 00:00:00.000,INR-1875.60,Inspection & Quality,D007,344381,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3515,13-14-4189,2014-05-13 00:00:00.000,B.R. Scientific & Chemicals,618097,1426,Oxalic Acid,2014-05-13 00:00:00.000,INR-1259.77,Finishing,D013,343480,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3516,13-14-4223,2014-05-19 00:00:00.000,Rama Plastics,217179,15,Polythine,2014-05-19 00:00:00.000,INR-72064.00,Packing,D016,344384,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3517,13-14-4207,2014-05-16 00:00:00.000,Sigma Eenterprises,555356,4760,Clutch Roll Gear,2014-05-16 00:00:00.000,INR-7350.00,Engineering,D006,344377,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3518,13-14-4175,2014-05-10 00:00:00.000,Haryana Traders,163698,978,Paper A/4,2014-05-10 00:00:00.000,INR-7994.00,Product management,D008,343713,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3519,13-14-4220,2014-05-19 00:00:00.000,Hanuman Enterprises,168408,1529,Star Coupling,2014-05-19 00:00:00.000,INR-7023.00,Engineering,D006,344379,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3520,13-14-4204,2014-05-15 00:00:00.000,Shri Roop Traders,982711,7584,Sing Pen,2014-05-15 00:00:00.000,INR-600.00,Finishing,D013,342760,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3521,13-14-4173,2014-05-10 00:00:00.000,Shri Roop Traders,982711,7575,Stationery,2014-05-10 00:00:00.000,INR-2708.00,Finishing,D013,342760,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3522,13-14-4172,2014-05-10 00:00:00.000,Shri Roop Traders,982711,7574,Stationery,2014-05-10 00:00:00.000,INR-816.00,Needling & SLDF,D005,342760,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3523,13-14-4171,2014-05-10 00:00:00.000,Shri Roop Traders,982711,7573,Stationery,2014-05-10 00:00:00.000,INR-2638.00,Stores,D003,342760,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3524,13-14-4403,2014-05-15 00:00:00.000,Shri Roop Traders,982711,7583,Writing Pad,2014-05-15 00:00:00.000,INR-1186.00,Weaving,D004,343477,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3525,13-14-4202,2014-05-15 00:00:00.000,Shri Roop Traders,982711,7582,Dhovi Ink,2014-05-15 00:00:00.000,INR-7217.00,Packing,D016,343712,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3526,13-14-4192,2014-05-13 00:00:00.000,Shri Roop Traders,982711,7579,Ball Pen,2014-05-13 00:00:00.000,INR-170.00,Weaving,D004,344382,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3527,13-14-4206,2014-05-15 00:00:00.000,Sikka Enterprises,190862,765,LPG Gas,2014-05-15 00:00:00.000,INR-6592.00,Finishing,D013,343714,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3528,13-14-4170,2014-05-10 00:00:00.000,Arjun Machine Tools,577150,3514,Dobby Spindle,2014-05-10 00:00:00.000,INR-6512.00,Weaving,D004,342749,May 26 2014 12:00AM,Purchase,1,2014-05-26 00:00:00.000,0x,0x,0x
3529,13-14-4208,2014-05-16 00:00:00.000,Nebb Engineering AS,636092,00,Load Cell Amp. Controller  RM 4220,2014-05-16 00:00:00.000,INR-0.0,Engineering,D006,333793,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3530,13-14-4225,2014-05-20 00:00:00.000,Lyric Printers,621034,50,Register,2014-05-20 00:00:00.000,INR-9975.00,Personnel,D009,343472,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3531,13-14-4201,2014-05-14 00:00:00.000,Hanuman Enterprises,168408,1514,Packing Clip,2014-05-14 00:00:00.000,INR-1016.00,Packing,D016,345488,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3532,13-14-4236,2014-05-21 00:00:00.000,Indian Oil Corporation Ltd. - HSD,618337,670561650,Hsd Oil,2014-05-21 00:00:00.000,INR-710996.00,Engineering,D006,345496,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3533,13-14-4190,2014-05-13 00:00:00.000,Ram Packaging,163086,78,Core Pipe,2014-05-13 00:00:00.000,INR-163541.00,Packing,D016,345501,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3534,13-14-4191,2014-05-13 00:00:00.000,Ram Packaging,163086,79,Cor Pipe,2014-05-13 00:00:00.000,INR-152230.00,Packing,D016,345501,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3535,13-14-4241,2014-05-22 00:00:00.000,Assam Bearing Pvt. Ltd.,620058,416,Bearing HK 0408,2014-05-22 00:00:00.000,INR-18422.56,Needling & SLDF,D005,343038,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3536,13-14-4249,2014-05-23 00:00:00.000,Kewal & Co.,618409,2304,Hession Cloth,2014-05-23 00:00:00.000,INR-16403.30,Packing,D016,343486,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3537,13-14-4250,2014-05-23 00:00:00.000,Arjun Machine Tools,577150,3517,Picking Nose,2014-05-23 00:00:00.000,INR-18174.56,Weaving,D004,334496,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3538,13-14-4254,2014-05-24 00:00:00.000,Jindal Trading Corporation,577176,3747,"MS Pipe 3""",2014-05-24 00:00:00.000,INR-57501.54,Packing,D016,336568,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3539,13-14-4198,2014-05-14 00:00:00.000,Jindal Trading Corporation,577176,3705,"MS Pipe 3""",2014-05-14 00:00:00.000,INR-57501.54,Packing,D016,336568,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3540,13-14-4199,2014-05-14 00:00:00.000,Jindal Trading Corporation,577176,2706,"MS Pipe 4""",2014-05-14 00:00:00.000,INR-24974.75,Packing,D016,338958,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3541,13-14-4193,2014-05-13 00:00:00.000,Soma Dass,195117,12,Back Rest Nylon Ring,2014-05-13 00:00:00.000,INR-35000.00,Weaving,D004,343031,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3542,13-14-4176,2014-05-12 00:00:00.000,Sigma Eenterprises,555356,4759,Gun Metal Nut,2014-05-12 00:00:00.000,INR-1995.00,Engineering,D006,345487,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3543,13-14-4218,2014-05-19 00:00:00.000,Rainbow Paints & Chemicals,584966,1211,Paints & Chemical,2014-05-19 00:00:00.000,INR-4895.00,Engineering,D006,345489,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3544,13-14-4234,2014-05-21 00:00:00.000,Arjun Machine Tools,577150,3516,Picking Nose,2014-05-21 00:00:00.000,INR-18503.92,Weaving,D004,336547,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3545,13-14-4238,2014-05-22 00:00:00.000,Shri Roop Traders,982711,7608,Cello Tape & Calculator,2014-05-22 00:00:00.000,INR-1284.00,Needling & SLDF,D005,343712,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3546,13-14-4240,2014-05-22 00:00:00.000,Gee Kay Shuttle Co.,635840,558,Picking Stick,2014-05-22 00:00:00.000,INR-23930.00,Weaving,D004,342751,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3547,13-14-4232,2014-05-21 00:00:00.000,Hydro Pneumatics & Spares,618222,100,V-Belt20kw,2014-05-21 00:00:00.000,INR-6138.00,Engineering,D006,345495,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3548,13-14-4209,2014-05-17 00:00:00.000,Jain Gas Agency,618370,3446,N2 Cylender,2014-05-17 00:00:00.000,INR-208.00,Engineering,D006,345498,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3549,13-14-4246,2014-05-23 00:00:00.000,Lyric Printers,621034,53,PR Book,2014-05-23 00:00:00.000,INR-1500.00,Stores,D003,345499,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3550,13-14-4251,2014-05-24 00:00:00.000,Lyric Printers,621034,060,Kon bon Cards,2014-05-24 00:00:00.000,INR-2574.00,Stores,D003,345499,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3551,13-14-4252,2014-05-24 00:00:00.000,Lyric Printers,621034,61,Board All Size,2014-05-24 00:00:00.000,INR-5582.80,Stores,D003,345499,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3552,13-14-4185,2014-05-13 00:00:00.000,Hanuman Enterprises,168408,1503,Disposel Shose Cover,2014-05-13 00:00:00.000,INR-15601.00,Stores,D003,344379,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3553,13-14-4224,2014-05-20 00:00:00.000,Hanuman Enterprises,168408,1531,Bearing 6205-2z,2014-05-20 00:00:00.000,INR-4581.00,Needling & SLDF,D005,345488,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3554,13-14-4195,2014-05-14 00:00:00.000,Home Care,202051,2251,R22Gas,2014-05-14 00:00:00.000,INR-4736.00,Engineering,D006,345500,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3555,13-14-4174,2014-05-10 00:00:00.000,Hanuman Enterprises,168408,1499,V. Belt B-81,2014-05-10 00:00:00.000,INR-2163.00,Engineering,D006,345488,May 27 2014 12:00AM,Purchase,1,2014-05-27 00:00:00.000,0x,0x,0x
3556,13-14-4203,2014-05-15 00:00:00.000,Shri Roop Traders,982711,7583,Staionary items,2014-05-28 00:00:00.000,INR-1186,Personnel,D009,343477,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3557,13-14-4142,2014-05-07 00:00:00.000,Chaudhary Industries,239266,18675,Fire Extinguisher Refilling,2014-04-30 00:00:00.000,INR-4938,Engineering,D006,345491,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3558,13-14-4141,2014-05-07 00:00:00.000,Chaudhary Industries,239266,18660,Fire Extinguisher Refiling,2014-04-30 00:00:00.000,INR-27682,Engineering,D006,345491,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3559,13-14-4143,2014-05-07 00:00:00.000,Chaudhary Industries,239266,18682,Fire Extinguisher Refilling,2014-04-30 00:00:00.000,INR-13485,Engineering,D006,345491,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3560,13-14-4111,2014-05-02 00:00:00.000,Parveen Wood & Stone Traders,20166,463,Wooden Box,2014-05-02 00:00:00.000,INR-16049.92,Packing,D016,337029,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3561,13-14-4167,2014-05-10 00:00:00.000,Parveen Wood & Stone Traders,20166,474,Wooden Box,2014-05-10 00:00:00.000,INR-7690.00,Finishing,D013,337029,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3562,13-14-4187,2014-05-13 00:00:00.000,Parveen Wood & Stone Traders,20166,477,Wooden Box,2014-05-13 00:00:00.000,INR-20990.00,Packing,D016,337029,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3563,13-14-4228,2014-05-20 00:00:00.000,Parveen Wood & Stone Traders,20166,482,Wooden Box,2014-05-20 00:00:00.000,INR-19161.33,Packing,D016,337029,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3564,13-14-4186,2014-05-13 00:00:00.000,Parveen Wood & Stone Traders,20166,478,Wooden Box,2014-05-13 00:00:00.000,INR-15981.15,EDP,D015,337029,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3565,13-14-4248,2014-05-23 00:00:00.000,Parveen Wood & Stone Traders,20166,488,Wooden Box,2014-05-23 00:00:00.000,INR-28060.00,Finishing,D013,337029,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3566,13-14-4239,2014-05-22 00:00:00.000,Parveen Wood & Stone Traders,20166,486,Wooden Box,2014-05-22 00:00:00.000,INR-11040.00,EDP,D015,337029,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3567,13-14-4260,2014-05-26 00:00:00.000,Parveen Wood & Stone Traders,20166,490,Wooden Box,2014-05-26 00:00:00.000,INR-15657.00,EDP,D015,337029,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3568,13-14-4179,2014-05-12 00:00:00.000,Parveen Wood & Stone Traders,20166,476,Wooden Box,2014-05-12 00:00:00.000,INR-7956.71,EDP,D015,337029,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3569,13-14-4178,2014-05-12 00:00:00.000,Parveen Wood & Stone Traders,20166,475,Wooden Box,2014-05-12 00:00:00.000,INR-12306.02,Packing,D016,337029,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3570,13-14-4230,2014-05-21 00:00:00.000,Parveen Wood & Stone Traders,20166,483,Wooden Box,2014-05-21 00:00:00.000,INR-6526.00,Packing,D016,337029,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3571,13-14-4200,2014-05-14 00:00:00.000,Chawla Timbers,555399,41,Wooden Box,2014-05-14 00:00:00.000,INR-6917.83,EDP,D015,314264,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3572,13-14-4194,2014-05-14 00:00:00.000,Chhahal Computer & Co.,620509,40,Wooden Box,2014-05-14 00:00:00.000,INR-10770.11,Packing,D016,338960,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3573,13-14-4222,2014-05-19 00:00:00.000,Chawla Timbers,555399,47,Wooden Box,2014-05-19 00:00:00.000,INR-20039.74,Packing,D016,338960,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3574,13-14-4158,2014-05-09 00:00:00.000,Krishna Packers,621000,19,Wooden Box,2014-05-09 00:00:00.000,INR-28436.18,Packing,D016,331492,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3575,13-14-4168,2014-05-10 00:00:00.000,Krishna Packers,621000,20,Woden Box,2014-05-10 00:00:00.000,INR-13765.86,Secretarial,D014,331492,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3576,13-14-4216,2014-05-19 00:00:00.000,Krishna Packers,621000,23,Wooden Box,2014-05-19 00:00:00.000,INR-18449.65,EDP,D015,331492,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3577,13-14-4182,2014-05-13 00:00:00.000,Krishna Packers,621000,21,Wooden Box,2014-05-13 00:00:00.000,INR-16677.21,Packing,D016,331492,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3578,13-14-4237,2014-05-22 00:00:00.000,Krishna Packers,621000,25,Wooden Box,2014-05-22 00:00:00.000,INR-10762.81,Packing,D016,331492,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3579,13-14-4235,2014-05-21 00:00:00.000,Krishna Packers,621000,24,Wooden Box,2014-05-21 00:00:00.000,INR-20402.36,Packing,D016,331492,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3580,13-14-4257,2014-05-24 00:00:00.000,Krishna Packers,621000,28,Wooden Box,2014-05-24 00:00:00.000,INR-26857.55,EDP,D015,331492,May 28 2014 12:00AM,Purchase,1,2014-05-28 00:00:00.000,0x,0x,0x
3581,13-14-4226,2014-05-20 00:00:00.000,Chawla Timbers,555399,48,Wooden Box,2014-05-20 00:00:00.000,INR-17473.30,EDP,D015,345968,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3582,13-14-4110,2014-05-02 00:00:00.000,Chawla Timbers,555399,26,Wooden Box,2014-05-02 00:00:00.000,INR-27977.77,Packing,D016,345968,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3583,13-14-4247,2014-05-23 00:00:00.000,Chawla Timbers,555399,52,Wooden Box,2014-05-23 00:00:00.000,INR-25401.88,Packing,D016,345968,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3584,13-14-4253,2014-05-24 00:00:00.000,Chawla Timbers,555399,54,Woden Box,2014-05-24 00:00:00.000,INR-12604.03,Packing,D016,345968,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3585,13-14-4177,2014-05-12 00:00:00.000,Chawla Timbers,555399,39,Wooden Box,2014-05-12 00:00:00.000,INR-19528.12,Packing,D016,345968,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3586,13-14-4217,2014-05-19 00:00:00.000,Chawla Timbers,555399,46,Wooden Box,2014-05-19 00:00:00.000,INR-22397.79,Packing,D016,345968,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3587,13-14-4212,2014-05-17 00:00:00.000,Chawla Timbers,555399,45,Woonen Box,2014-05-17 00:00:00.000,INR-20231.47,Packing,D016,345968,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3588,13-14-4231,2014-05-21 00:00:00.000,Chawla Timbers,555399,50,Wooden Box,2014-05-21 00:00:00.000,INR-21751.75,Packing,D016,345968,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3589,13-14-4164,2014-05-09 00:00:00.000,Chawla Timbers,555399,33,Wooden Box,2014-05-09 00:00:00.000,INR-23091.76,Packing,D016,345968,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3590,13-14-4163,2014-05-09 00:00:00.000,Chawla Timbers,555399,37,Wooden Box,2014-05-09 00:00:00.000,INR-17470.17,Packing,D016,338960,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3591,13-14-4273,2014-05-28 00:00:00.000,Groz Beckert (Asia) Pvt. Ltd.,671031,4340304117,Needle,2014-05-28 00:00:00.000,INR-1369734.02,Product management,D008,346442,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3592,13-14-4275,2014-05-29 00:00:00.000,Home Care,202051,2276,R-22 Gass,2014-05-29 00:00:00.000,INR-5106.00,Engineering,D006,346450,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3593,13-14-4276,2014-05-29 00:00:00.000,Haryana Refair Company,199753,8517,CR36K6TF6Copressor,2014-05-29 00:00:00.000,INR-20674.00,Engineering,D006,111111,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3594,13-14-4280,2014-05-29 00:00:00.000,Hanuman Enterprises,168408,1562,Super Viz,2014-05-29 00:00:00.000,INR-3928.00,Weaving,D004,345951,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3595,13-14-4281,2014-05-29 00:00:00.000,Sigma Eenterprises,555356,4764,Draw Box Gear,2014-05-29 00:00:00.000,INR-2940.00,Engineering,D006,346123,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3596,13-14-4279,2014-05-29 00:00:00.000,Krishna Packers,621000,30,Wooden Box,2014-05-29 00:00:00.000,INR-16322.93,Packing,D016,345969,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3597,13-14-4278,2014-05-29 00:00:00.000,Ankit Chemicals,67546,1667,Feric Alum,2014-05-29 00:00:00.000,INR-17593.00,Finishing,D013,345958,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3598,13-14-4262,2014-05-26 00:00:00.000,Sanjay Traders,622539,796,Coconet Oil,2014-05-26 00:00:00.000,INR-810.00,Weaving,D004,345972,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3599,13-14-4245,2014-05-23 00:00:00.000,Chaudhary Industries,239266,18797,Fire Material,2014-05-23 00:00:00.000,INR-5249.00,Inspection & Quality,D007,345964,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
3600,13-14-4244,2014-05-23 00:00:00.000,Chaudhary Industries,239266,18793,Fire Metarial,2014-05-23 00:00:00.000,INR-1267.00,Inspection & Quality,D007,345964,May 30 2014 12:00AM,Purchase,1,2014-05-30 00:00:00.000,0x,0x,0x
